"","PROBEID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TC2000008213.hg.1","TC2000008213.hg.1","DDRGK1","DDRGK domain containing 1",0.146995587869041,4.37206164964589,1.16202257765208,0.253375928129732,0.361411689768454,-6.46497672581816
"23076051","23076051",NA,NA,0.166767152193683,5.01886460621007,1.16153131963995,0.253572779991337,0.361625217714016,-6.46553817098246
"23076375","23076375",NA,NA,0.166767152193683,5.01886460621007,1.16153131963995,0.253572779991337,0.361625217714016,-6.46553817098246
"TC0800009072.hg.1","TC0800009072.hg.1",NA,NA,0.179195164058317,4.29761944663342,1.16151133842708,0.253580789011745,0.361625217714016,-6.46556100232097
"23072291","23072291",NA,NA,-0.13965593518274,4.7985124032901,-1.16142758943443,0.253614359916678,0.361646868944411,-6.46565669335023
"TC0100010815.hg.1","TC0100010815.hg.1","MR1","major histocompatibility complex, class I-related",-0.160850673611328,5.97399264462317,-1.16120232706016,0.253704672708977,0.361749423487816,-6.4659140450153
"TC0100007691.hg.1","TC0100007691.hg.1","KIAA1522","KIAA1522",0.148829106073389,4.50154480136398,1.16067670031081,0.253915499365299,0.362023787590063,-6.46651436971247
"TC0200007188.hg.1","TC0200007188.hg.1",NA,NA,0.176525939283792,5.54449835953916,1.16054620614821,0.253967859757398,0.362072192667542,-6.46666336981873
"TC1700012058.hg.1","TC1700012058.hg.1","ARL16","ADP ribosylation factor like GTPase 16",0.156954067120339,4.99218818220701,1.16020762668844,0.254103750368554,0.36223966791087,-6.46704989260954
"HTA2-pos-3597934_st","HTA2-pos-3597934_st",NA,NA,-0.135336852234333,9.36484496380514,-1.15998398829305,0.254193537782019,0.362341400852285,-6.46730514144209
"TC0700013075.hg.1","TC0700013075.hg.1","CRYGN","crystallin gamma N",0.171576962648475,5.70053801693781,1.15966609613904,0.254321206342704,0.362484635942065,-6.46766788829288
"TC0500009223.hg.1","TC0500009223.hg.1","THG1L","tRNA-histidine guanylyltransferase 1 like",-0.176376584482108,4.21109656406066,-1.15964200423741,0.254330883783218,0.362484635942065,-6.46769537582998
"TC0400007096.hg.1","TC0400007096.hg.1","ANAPC4","anaphase promoting complex subunit 4",-0.185661624165756,5.33271076662202,-1.15915647665348,0.254525971711153,0.36273639751038,-6.46824922380825
"TC1900011746.hg.1","TC1900011746.hg.1",NA,NA,0.136587902719866,6.13258287727606,1.15902827373823,0.25457750256829,0.362783547787157,-6.46839543090852
"23070274","23070274",NA,NA,0.151938932915698,5.68946080344784,1.15868827846117,0.254714199582583,0.362949209410405,-6.46878310116439
"HTA2-pos-3662462_st","HTA2-pos-3662462_st",NA,NA,0.214452198779038,7.27916167866622,1.15864734078392,0.254730662403611,0.362949209410405,-6.46882977214281
"TC0X00011302.hg.1","TC0X00011302.hg.1","MSN","moesin",-0.156696522677921,10.0656831260251,-1.15854884720168,0.254770274126319,0.362979352451631,-6.46894205346569
"HTA2-pos-PSR10021736.hg.1","HTA2-pos-PSR10021736.hg.1",NA,NA,0.177001873615877,6.52940764578068,1.15832405109862,0.25486069841737,0.363081880171997,-6.46919828491519
"TC2000009905.hg.1","TC2000009905.hg.1",NA,NA,0.141071371112481,4.64586050463477,1.15822446177037,0.254900765704311,0.363112658199817,-6.46931178608223
"TC1400010039.hg.1","TC1400010039.hg.1","DDX24","DEAD-box helicase 24",-0.15709379912151,6.95351565540455,-1.1581558131755,0.254928387422296,0.363125704022183,-6.46939001909605
"TC0100007575.hg.1","TC0100007575.hg.1",NA,NA,-0.133905092996534,6.44613085812217,-1.1578320354757,0.255058693206855,0.363285002846119,-6.46975894352974
"TC1200012633.hg.1","TC1200012633.hg.1",NA,NA,0.140822094662131,5.68959134556208,1.15744574000647,0.255214222847637,0.363480202820224,-6.47019897847165
"23069219","23069219",NA,NA,-0.149188988854387,5.28746234102924,-1.15717739993136,0.255322302026397,0.363607799706963,-6.47050456887364
"TC2200008932.hg.1","TC2200008932.hg.1","SHISAL1","shisa like 1",0.195821420731024,4.21454301070561,1.15631736068381,0.255668923559605,0.36406820455697,-6.47148355588261
"TC1600006653.hg.1","TC1600006653.hg.1","THOC6","THO complex subunit 6",0.121460053376964,5.90580702710171,1.15628340022096,0.255682617650932,0.36406820455697,-6.47152219945614
"HTA2-pos-PSR19028108.hg.1","HTA2-pos-PSR19028108.hg.1",NA,NA,0.156231906043792,6.60903214062441,1.15582784004126,0.255866367544657,0.364281008192899,-6.47204047956824
"TC1700009627.hg.1","TC1700009627.hg.1","YBX2","Y-box binding protein 2",0.159398562348898,5.33985574265641,1.15582103497087,0.255869113091814,0.364281008192899,-6.47204822010736
"TC0100010720.hg.1","TC0100010720.hg.1","BRINP2","BMP/retinoic acid inducible neural specific 2",-0.143081313812616,4.31817732938428,-1.15571155990105,0.255913284416215,0.364317521868527,-6.47217273854027
"TC0100006998.hg.1","TC0100006998.hg.1","TMEM82","transmembrane protein 82",0.160100902810981,4.97034691002799,1.155284232846,0.256085756575219,0.364536665790738,-6.47265868191292
"TC0100007798.hg.1","TC0100007798.hg.1","THRAP3","thyroid hormone receptor associated protein 3",-0.140818395178102,7.16257207856993,-1.15514725361171,0.256141060196116,0.364589001293842,-6.47281441542136
"HTA2-pos-PSR15015213.hg.1","HTA2-pos-PSR15015213.hg.1",NA,NA,-0.200843229454151,9.82454548132902,-1.15468433336229,0.256328022497827,0.364828717503601,-6.47334058939524
"TC0200014620.hg.1","TC0200014620.hg.1","CACNB4","calcium voltage-gated channel auxiliary subunit beta 4",-0.205561579988376,4.25387774850285,-1.1545775875613,0.256371148594899,0.364863693423249,-6.47346189337696
"TC0800006482.hg.1","TC0800006482.hg.1","ARHGEF10","Rho guanine nucleotide exchange factor 10",0.171678923276436,4.35812476127802,1.15449633522269,0.256403978672701,0.364884012196527,-6.47355422011069
"TC0400012252.hg.1","TC0400012252.hg.1","PPID","peptidylprolyl isomerase D",0.168272392347137,6.30679185672476,1.15444357731337,0.256425297185109,0.364887947307686,-6.47361416551592
"TC0800012137.hg.1","TC0800012137.hg.1",NA,NA,0.177634851301861,6.18402097571294,1.15433618064023,0.256468698202974,0.364923302529149,-6.47373618560266
"TC0800009828.hg.1","TC0800009828.hg.1","HR","HR lysine demethylase and nuclear receptor corepressor",0.144234627541292,4.9227812466575,1.1539637817801,0.256619232878482,0.365088830933826,-6.47415921006267
"TC0200011282.hg.1","TC0200011282.hg.1","TRAF3IP1","TRAF3 interacting protein 1",-0.124829215947659,5.46645907775126,-1.15395654487077,0.256622158886928,0.365088830933826,-6.47416742954174
"TC1600011452.hg.1","TC1600011452.hg.1",NA,NA,-0.123864528981293,4.80515927395656,-1.15389826129425,0.256645724834137,0.365095947219744,-6.47423362466081
"TC1700008852.hg.1","TC1700008852.hg.1","CD300A","CD300a molecule",0.183737619384225,8.19937355968093,1.15384589124231,0.256666901089979,0.365099663224115,-6.4742931009063
"TC1600011575.hg.1","TC1600011575.hg.1","C16orf74","chromosome 16 open reading frame 74",0.156954565880477,4.81975794472794,1.15364082437184,0.2567498337443,0.365191218648236,-6.47452596970037
"TC0100007451.hg.1","TC0100007451.hg.1","CD52","CD52 molecule",-0.348169067932943,8.91624537271741,-1.15289702387385,0.257050802882063,0.365592865221401,-6.47537029006144
"TC0500013211.hg.1","TC0500013211.hg.1","APC","APC regulator of WNT signaling pathway",-0.193803696888175,7.35724509152252,-1.15255711703294,0.257188426883991,0.365762151386757,-6.47575596566743
"HTA2-neg-47420383_st","HTA2-neg-47420383_st",NA,NA,0.223827164053218,4.22313686636436,1.15244150872557,0.257235247407049,0.365802285665542,-6.47588711679573
"TC0800012217.hg.1","TC0800012217.hg.1","FOXH1","forkhead box H1",0.132305185702357,4.34977973908267,1.152256428598,0.257310216378271,0.365882439846104,-6.47609705449693
"TC1600008973.hg.1","TC1600008973.hg.1","FBXL16","F-box and leucine rich repeat protein 16",-0.140777499042499,5.00845862529636,-1.15218966560066,0.257337263435098,0.365894444764175,-6.47617277659326
"TC1600011553.hg.1","TC1600011553.hg.1","PSMB10","proteasome 20S subunit beta 10",0.132423140897289,6.16035798011403,1.15154986958234,0.257596562428056,0.366236650999247,-6.47689822293639
"TC0100007846.hg.1","TC0100007846.hg.1","C1orf122","chromosome 1 open reading frame 122",0.128488689240105,4.99609335997327,1.15147571460432,0.257626628486226,0.366252920517465,-6.47698228106256
"HTA2-pos-3374463_st","HTA2-pos-3374463_st",NA,NA,0.386125550933882,6.66002602269468,1.15135280848435,0.257676466245321,0.366297293939048,-6.47712158986749
"TC0X00008785.hg.1","TC0X00008785.hg.1","BGN","biglycan",-0.150971984246564,4.24139179458332,-1.15128765146038,0.257702889896045,0.366308379270419,-6.47719543698137
"23076471","23076471",NA,NA,0.167148741811782,5.22857919853423,1.15119004624959,0.257742476194677,0.366334299506446,-6.47730605272048
"23075456","23075456",NA,NA,-0.330798903503259,5.17623410201686,-1.15114116163406,0.257762304261638,0.366334299506446,-6.47736145027516
"TC1900011239.hg.1","TC1900011239.hg.1","CTU1","cytosolic thiouridylase subunit 1",0.140325739788457,6.13221749514689,1.15106327377237,0.25779389860612,0.366334299506446,-6.47744971071263
"TC0X00008084.hg.1","TC0X00008084.hg.1","COL4A5","collagen type IV alpha 5 chain",0.183287329623057,4.23960810464189,1.15105899939677,0.257795632540256,0.366334299506446,-6.47745455416079
"TC1900010443.hg.1","TC1900010443.hg.1","ZNF599","zinc finger protein 599",-0.119123848452147,4.69815160840191,-1.1506885268912,0.257945949745118,0.366521421402878,-6.47787428668885
"TC1300006641.hg.1","TC1300006641.hg.1","NUP58","nucleoporin 58",0.126477277889657,6.90440475026835,1.15049848667884,0.258023082169348,0.366604533811917,-6.47808954722447
"TC0700006779.hg.1","TC0700006779.hg.1","LRRC72","leucine rich repeat containing 72",0.153937906644905,4.26130801844715,1.15031147949659,0.258098999877441,0.366685908443952,-6.47830134014328
"mouse-RPTR-AF298789-2_st","mouse-RPTR-AF298789-2_st",NA,NA,-0.210866116592337,6.40687396522525,-1.15014019705861,0.258168548143965,0.366719634083206,-6.4784952962619
"mouse-RPTR-X03453-2_st","mouse-RPTR-X03453-2_st",NA,NA,-0.210866116592337,6.40687396522525,-1.15014019705861,0.258168548143965,0.366719634083206,-6.4784952962619
"TC0500013029.hg.1","TC0500013029.hg.1","AACSP1","acetoacetyl-CoA synthetase pseudogene 1",0.150420875386416,4.87912160260626,1.15011525302896,0.258178677658823,0.366719634083206,-6.47852354005544
"HTA2-pos-3499527_st","HTA2-pos-3499527_st",NA,NA,-0.245553450063115,6.69894954145716,-1.14999669112222,0.258226828371137,0.366746904474962,-6.47865777838835
"TSUnmapped00000699.hg.1","TSUnmapped00000699.hg.1",NA,NA,-0.129043275531109,5.90075186005769,-1.14993378841993,0.258252377243879,0.366746904474962,-6.47872899298411
"HTA2-pos-PSR17016934.hg.1","HTA2-pos-PSR17016934.hg.1",NA,NA,-0.223734706958585,7.46089205654809,-1.14993023614394,0.258253820108494,0.366746904474962,-6.47873301454654
"23072360","23072360",NA,NA,-0.207661711135476,4.29873979376993,-1.1498536774927,0.258284918145466,0.366764583766562,-6.4788196844688
"TC0200012335.hg.1","TC0200012335.hg.1","THUMPD2","THUMP domain containing 2",-0.135988909100837,4.73496529760417,-1.14906014326996,0.258607410625971,0.367196010741533,-6.47971770840936
"23075753","23075753",NA,NA,-0.326098037355421,5.60307440303943,-1.14865829543208,0.258770832854975,0.367392843674218,-6.48017225156611
"TC0X00006723.hg.1","TC0X00006723.hg.1","CDKL5","cyclin dependent kinase like 5",-0.32307804607196,3.63728872226774,-1.14862740905062,0.258783396726442,0.367392843674218,-6.48020718207506
"TC0600007138.hg.1","TC0600007138.hg.1","E2F3","E2F transcription factor 3",0.275942538895507,5.14647108669738,1.14856587078591,0.258808430397551,0.367401862323418,-6.48027677530253
"TC1700009128.hg.1","TC1700009128.hg.1","ENDOV","endonuclease V",0.136003445665179,5.39669156316682,1.14833781398014,0.258901218843637,0.367507056730264,-6.48053465322384
"TC1700006786.hg.1","TC1700006786.hg.1","ALOX15B","arachidonate 15-lipoxygenase type B",0.175032032225785,4.39457300760214,1.14807863180231,0.259006700366707,0.367630252317553,-6.48082766906073
"TC0100009064.hg.1","TC0100009064.hg.1","FNBP1L","formin binding protein 1 like",0.184669059528238,3.92260270373123,1.14786891605018,0.259092072895905,0.36772488977728,-6.48106471637146
"TC1900006475.hg.1","TC1900006475.hg.1","FGF22","fibroblast growth factor 22",0.155004316045495,5.08625517255672,1.14750069193488,0.259242021376633,0.367911158494317,-6.48148083306421
"TC1100009819.hg.1","TC1100009819.hg.1","NAP1L4","nucleosome assembly protein 1 like 4",0.157734115760391,7.00693476934087,1.14657528585734,0.25961914313515,0.368419776898694,-6.4825260559753
"TC0100010924.hg.1","TC0100010924.hg.1","ODR4","odr-4 GPCR localization factor homolog",0.17922757980759,5.24485844232005,1.14644306727123,0.259673057283375,0.368469698238971,-6.48267532989318
"HTA2-pos-PSR05015306.hg.1","HTA2-pos-PSR05015306.hg.1",NA,NA,-0.188886730398705,8.39203440440797,-1.14598283819127,0.259860785888802,0.368709478109449,-6.48319480138484
"TC1600011535.hg.1","TC1600011535.hg.1","SIAH1","siah E3 ubiquitin protein ligase 1",0.218454881355781,6.1866037849564,1.14573688439817,0.259961151305129,0.368825275048187,-6.4834723361979
"TC1900011928.hg.1","TC1900011928.hg.1","ZNF675","zinc finger protein 675",-0.156869471290708,6.76908027970333,-1.14566441405398,0.259990729346199,0.368840631468781,-6.48355410139087
"TC1300009309.hg.1","TC1300009309.hg.1","EDNRB","endothelin receptor type B",0.135984170372458,6.17196363351055,1.14540367998525,0.260097165462156,0.368965013931349,-6.48384823694458
"TC2000009217.hg.1","TC2000009217.hg.1","MATN4","matrilin 4",0.118669314057467,5.52583445536662,1.14531087526184,0.260135057544282,0.36899215122419,-6.48395291553042
"HTA2-pos-3475652_st","HTA2-pos-3475652_st",NA,NA,0.205010843644555,8.33172841826809,1.14512345165848,0.26021159459885,0.369074097142332,-6.48416429505537
"TC0700012751.hg.1","TC0700012751.hg.1","SVOPL","SVOP like",0.160430075477808,4.08971160780919,1.1443844844688,0.260513520872909,0.369475691570455,-6.48499740307895
"TC1500008003.hg.1","TC1500008003.hg.1","TMED3","transmembrane p24 trafficking protein 3",0.117710835068023,6.24299434151074,1.14423206799498,0.260575826495077,0.369537408399096,-6.48516917480066
"TC0100006876.hg.1","TC0100006876.hg.1","MIIP","migration and invasion inhibitory protein",0.125357149105328,6.13411666274516,1.14402003142627,0.260662521854169,0.369611581047177,-6.48540810253146
"TC0500010876.hg.1","TC0500010876.hg.1","SMIM15","small integral membrane protein 15",-0.193789814325995,4.80511085011047,-1.14401222119254,0.260665715621312,0.369611581047177,-6.48541690250222
"TC1700012092.hg.1","TC1700012092.hg.1","DUS1L","dihydrouridine synthase 1 like",-0.114408178120854,5.95375339855006,-1.14370143120378,0.260792827074518,0.369765159691049,-6.48576703166309
"TC1900009443.hg.1","TC1900009443.hg.1","C3","complement C3",0.167408948315831,4.80382200273853,1.14359425001424,0.260836673998494,0.369800668074422,-6.48588775922757
"TC1200011711.hg.1","TC1200011711.hg.1","GNPTAB","N-acetylglucosamine-1-phosphate transferase subunits alpha and beta",-0.16244826677334,6.41694540868152,-1.14352309538447,0.260865785701996,0.369815282015508,-6.48596790114142
"TC0100010301.hg.1","TC0100010301.hg.1","VANGL2","VANGL planar cell polarity protein 2",0.148875372938852,4.4774366462056,1.14343656953965,0.260901189439732,0.369838813082831,-6.48606534953838
"HTA2-pos-PSR01001873.hg.1","HTA2-pos-PSR01001873.hg.1",NA,NA,0.132083258880563,11.9055948964509,1.14333374377073,0.260943267124421,0.369871800687278,-6.48618114660443
"TC0100007017.hg.1","TC0100007017.hg.1","SRARP","steroid receptor associated and regulated protein",0.126741311485879,5.45934654911884,1.14310859378835,0.261035418643428,0.369944615755183,-6.48643466523982
"TC0500012236.hg.1","TC0500012236.hg.1","PFDN1","prefoldin subunit 1",0.1991886443749,5.076148953939,1.14308647911008,0.261044471216703,0.369944615755183,-6.4864595638526
"TC0800011764.hg.1","TC0800011764.hg.1","LRATD2","LRAT domain containing 2",-0.148008215445393,4.91848909452631,-1.1430703612015,0.261051069174273,0.369944615755183,-6.48647771050397
"HTA2-pos-PSR16021745.hg.1","HTA2-pos-PSR16021745.hg.1",NA,NA,-0.165570449309662,7.13246358226535,-1.1426277020508,0.26123232131628,0.370174801017889,-6.48697599414331
"TC1900012050.hg.1","TC1900012050.hg.1","PPP6R1","protein phosphatase 6 regulatory subunit 1",-0.188429106679458,7.1001497041377,-1.1420108069808,0.261485068076026,0.370506256041153,-6.48767011037855
"TC0300008551.hg.1","TC0300008551.hg.1","FAM162A","family with sequence similarity 162 member A",0.128627539113269,5.12034538510362,1.14148742955172,0.261699638375793,0.370783573801363,-6.48825873078286
"HTA2-pos-3447826_st","HTA2-pos-3447826_st",NA,NA,-0.333953670768384,5.80088919875682,-1.14094937556936,0.261920358174893,0.371069563767873,-6.48886359703966
"TC1900008435.hg.1","TC1900008435.hg.1","SELENOW","selenoprotein W",0.165277768943806,5.10620290386556,1.14079275998796,0.261984630061242,0.371133884564895,-6.48903961061166
"TC0200013507.hg.1","TC0200013507.hg.1","GPAT2","glycerol-3-phosphate acyltransferase 2, mitochondrial",0.164606054857535,4.79725452765308,1.14066706426096,0.262036221296557,0.371180233667486,-6.48918085850576
"TC0100018349.hg.1","TC0100018349.hg.1","CNIH3","cornichon family AMPA receptor auxiliary protein 3",0.168138192307572,4.08144327208059,1.1399478844082,0.262331546407401,0.371566902888048,-6.48998874459803
"TC1500010383.hg.1","TC1500010383.hg.1","POLG","DNA polymerase gamma, catalytic subunit",-0.150847515464372,5.43071363796151,-1.13991032159562,0.262346977856482,0.371566902888048,-6.4900309275871
"HTA2-pos-PSR17008080.hg.1","HTA2-pos-PSR17008080.hg.1",NA,NA,0.139978993557065,8.10177795752987,1.13963876726842,0.262458556529757,0.371698166002069,-6.49033584447519
